STA_SEQ,NAME,YLAT,XLONG,SDATE,SYEAR,BCG,YCNT,MINYEAR,MAXYEAR
14606,Middle River,41.9659,-72.3278,2009-10-21,2009,2.777777778,3,1999,2014
14584,Roaring Brook,41.904,-72.2891,2009-10-21,2009,2,10,1999,2017
14583,Middle River,41.9525,-72.3039,2009-10-21,2009,4,8,1999,2014
14581,Willimantic River,41.9423,-72.3058,2009-10-21,2009,4,13,1999,2019
14580,Willimantic River,41.9505,-72.3037,2009-10-21,2009,4,9,1999,2019
16246,Fivemile River,41.9865,-71.8154,2009-10-22,2009,3.0625,2,2009,2014
16131,Chatfield Hollow Brook,41.3314,-72.595,2009-10-22,2009,3,7,2007,2016
16243,Fivemile River,41.918,-71.83,2009-10-22,2009,3,1,2009,2009
14207,French River,42.0248,-71.8843,2009-10-22,2009,4,4,2004,2014
14441,Salmon River,41.5742,-72.4294,2009-10-22,2009,2,24,1991,2018
14206,French River,41.9548,-71.884,2009-10-22,2009,3,7,1995,2014
14863,Rocky Brook,42.0134,-71.802,2009-10-22,2009,2,3,2002,2015
16288,Branch Brook,41.9199,-72.1256,2009-10-26,2009,2,2,2009,2010
16106,Branch Brook,41.9108,-72.1245,2009-10-26,2009,2,2,2009,2010
16303,Moosup River,41.6977,-71.823,2009-11-03,2009,2.5,2,2009,2014
14594,Moosup River,41.7148,-71.8931,2009-11-03,2009,2.685185185,4,1999,2014
14595,Quanduck Brook,41.721906,-71.836053,2009-11-03,2009,2.028301887,3,1999,2014
14600,Blackwell Brook,41.7407,-71.9488,2009-11-03,2009,3,2,1999,2009
14599,Mashamoquet Brook,41.8499,-71.9359,2009-11-03,2009,3,4,1999,2014
14888,Ekonk Brook,41.7109,-71.8778,2009-11-03,2009,2,3,2002,2014
14296,Mill Brook,41.667,-71.9227,2009-11-03,2009,3,1,2009,2009
14593,Whetstone Brook,41.831633,-71.878097,2009-11-03,2009,3,3,1999,2014
16304,Quinebaug River,41.7809,-71.901,2009-11-03,2009,3,3,2009,2014
15720,Blackwell Brook,41.7896,-71.9723,2009-11-03,2009,2,2,2009,2014
14592,Fenton River,41.7925,-72.21,2009-11-04,2009,2,3,1999,2014
14591,Mount Hope River,41.7971,-72.1716,2009-11-04,2009,3,6,1999,2014
14999,North Running Brook,41.9645,-71.9657,2009-11-04,2009,3,1,2009,2009
14199,Fenton River,41.863,-72.2402,2009-11-04,2009,3,2,2009,2015
14278,Little River,41.6158,-72.0416,2009-11-09,2009,3.5,8,1993,2015
15711,Little River,41.7561,-72.0473,2009-11-09,2009,2.990196078,2,2009,2014
15543,Pease Brook,41.5947,-72.1923,2009-11-09,2009,3,3,2004,2010
14601,Broad Brook,41.5632,-71.9834,2009-11-09,2009,3,4,1999,2014
15010,Cabin Brook,41.5603,-72.3349,2009-11-16,2009,2.916666667,4,2004,2010
17300,Cabin Brook,41.5605,-72.3167,2009-11-16,2009,3,2,2009,2010
18209,Cabin Brook,41.56052,-72.330771,2009-11-16,2009,3,2,2009,2010
14720,Green Fall River,41.4568,-71.8169,2010-09-15,2010,2.606382979,20,2000,2019
15796,PENDLETON HILL BROOK,41.4748,-71.8342,2010-09-15,2010,2,11,2007,2019
15010,Cabin Brook,41.5603,-72.3349,2010-09-15,2010,3,4,2004,2010
16343,Green Fall River,41.4523,-71.809,2010-09-15,2010,4,2,2008,2010
16112,Hemlock Valley Brook,41.4283,-72.4226,2010-09-15,2010,2,7,2007,2015
14719,Wyassup Brook,41.4566,-71.8172,2010-09-15,2010,3,3,2000,2013
17300,Cabin Brook,41.5605,-72.3167,2010-09-15,2010,3,2,2009,2010
18209,Cabin Brook,41.56052,-72.330771,2010-09-15,2010,3,2,2009,2010
15752,Eagleville Brook,41.8089,-72.2633,2010-09-16,2010,4.6,2,2010,2014
15176,Natchaug River,41.7569,-72.1523,2010-09-16,2010,2.642857143,7,2007,2015
15304,Eagleville Brook,41.7938,-72.2752,2010-09-16,2010,3,7,2003,2019
14314,Natchaug River,41.8008,-72.1182,2010-09-16,2010,3,19,1989,2017
16128,Stonehouse Brook,41.7812,-72.1509,2010-09-16,2010,3,9,2007,2015
15301,Eagleville Brook,41.8067,-72.2646,2010-09-16,2010,5,4,2009,2019
15302,Eagleville Brook,41.804,-72.266,2010-09-16,2010,4,3,2009,2014
14390,Pequabuck River,41.6742,-72.9619,2010-09-20,2010,4.5,12,1990,2017
14594,Moosup River,41.7148,-71.8931,2010-09-20,2010,2.5,4,1999,2014
14392,Pequabuck River,41.6738,-72.8977,2010-09-20,2010,5,16,1990,2018
14278,Little River,41.6158,-72.0416,2010-09-20,2010,4,8,1993,2015
16341,Nod Brook,41.8286,-72.8667,2010-09-20,2010,3,1,2010,2010
16319,Pequabuck River,41.6708,-72.9774,2010-09-20,2010,5,1,2010,2010
15319,Nod Brook,41.8158,-72.8294,2010-09-20,2010,4,5,2006,2014
15184,Roaring Brook,41.6643,-72.5977,2010-09-21,2010,4,1,2010,2010
14436,Salmon Brook,41.7191,-72.602,2010-09-21,2010,4,4,1998,2012
14983,Salmon Brook,41.7181,-72.6133,2010-09-21,2010,5,2,2008,2010
14410,Quinebaug River,42.022,-71.9528,2010-09-22,2010,3.5,9,1995,2018
14214,Furnace Brook,41.9841,-72.2947,2010-09-22,2010,4,4,1999,2010
14581,Willimantic River,41.9423,-72.3058,2010-09-22,2010,5,13,1999,2019
14469,Tankerhoosen River,41.8201,-72.5033,2010-09-23,2010,4.5,6,1998,2014
14241,Hockanum River,41.8503,-72.4878,2010-09-23,2010,5,6,1998,2012
14153,Coginchaug River,41.5547,-72.6737,2010-09-23,2010,4,5,1998,2014
14235,Hockanum River,41.7822,-72.5912,2010-09-23,2010,5,6,1992,2010
14470,Tankerhoosen River,41.8272,-72.464,2010-09-23,2010,3,14,1994,2019
16131,Chatfield Hollow Brook,41.3314,-72.595,2010-09-23,2010,3,7,2007,2016
14479,Trout Brook,41.7314,-72.7231,2010-09-23,2010,5,8,1989,2014
14288,Mattabesset River,41.6189,-72.7127,2010-09-23,2010,5,10,1992,2014
14482,West Branch Naugatuck River,41.8181,-73.1441,2010-09-24,2010,3.5,7,1991,2016
14484,West Branch Salmon Brook,41.9372,-72.8215,2010-09-24,2010,3.429223744,7,1998,2017
16370,Bunnell Brook,41.7807,-72.963,2010-09-24,2010,2.642857143,10,2008,2018
15854,Muddy River,41.4151,-72.8012,2010-09-24,2010,4.75,6,2006,2014
14179,East Branch Naugatuck River,41.797345,-73.115842,2010-09-24,2010,4.767759563,5,1996,2016
14414,Quinnipiac River,41.4501,-72.8407,2010-09-24,2010,5,14,1991,2018
14605,Eightmile River,41.5908,-72.9009,2010-09-24,2010,3,13,1999,2018
16066,Farmington River,41.914,-72.765,2010-09-24,2010,4,6,2007,2017
15276,Hunts Brook,41.4001,-72.1153,2010-09-27,2010,3.5,2,2010,2014
14667,Sasco Brook,41.1528,-73.306,2010-09-27,2010,4.5,1,2010,2010
15013,Mill River,41.4259,-72.9056,2010-09-27,2010,3.5,8,2004,2016
14733,Oxoboxo Brook,41.4366,-72.1062,2010-09-27,2010,5,3,2000,2014
14458,Still River,41.4389,-73.401,2010-09-27,2010,5,13,1991,2018
14361,Norwalk River,41.1359,-73.426,2010-09-27,2010,5,9,1997,2020
14317,Naugatuck River,41.4435,-73.0642,2010-09-27,2010,5,17,1991,2018
14731,Trading Cove Brook,41.5021,-72.1235,2010-09-27,2010,3,3,2000,2014
16298,Stony Brook,41.4716,-72.1182,2010-09-27,2010,3,2,2010,2014
14724,Oxoboxo Brook,41.4673,-72.157,2010-09-27,2010,3,3,2000,2014
14450,Shepaug River,41.5489,-73.3308,2010-09-28,2010,3.5,26,1991,2018
16204,Steele Brook,41.6175,-73.131,2010-09-28,2010,3,1,2010,2010
14442,Sandy Brook,41.974,-73.0406,2010-09-29,2010,2.642857143,25,1993,2018
14197,FARMINGTON RIVER,41.7508,-72.8717,2010-09-29,2010,3,8,1995,2018
14841,FARMINGTON RIVER,41.8257,-72.9295,2010-09-29,2010,3,4,2002,2012
14283,Mad River,41.9199,-73.0597,2010-09-29,2010,3,5,1998,2012
16106,Branch Brook,41.9108,-72.1245,2010-09-29,2010,3,2,2009,2010
15825,West Branch Farmington River,41.9168,-72.989,2010-09-29,2010,3,6,2008,2018
17299,Cuff Brook,41.5409,-72.9485,2010-09-29,2010,4,2,2009,2010
14713,Still River,41.9503,-73.049,2010-09-29,2010,4,5,2000,2012
16288,Branch Brook,41.9199,-72.1256,2010-09-29,2010,2,2,2009,2010
14736,Sherman Brook,41.5753,-72.2847,2010-10-04,2010,2.75,2,2000,2010
14441,Salmon River,41.5742,-72.4294,2010-10-04,2010,2.954545455,24,1991,2018
14739,Susquetonscut Brook,41.5724,-72.1324,2010-10-04,2010,3,3,2000,2014
14738,Gardner Brook,41.5433,-72.1734,2010-10-04,2010,3,3,2000,2014
14735,Yantic River,41.5583,-72.112,2010-10-04,2010,4,3,2000,2010
15020,Eightmile River,41.43,-72.3392,2010-10-04,2010,3,7,2004,2018
15543,Pease Brook,41.5947,-72.1923,2010-10-04,2010,4,3,2004,2010
14263,Kahn Brook,41.5681,-72.1702,2010-10-04,2010,4,5,2000,2019
15312,Beaver Brook,41.409952,-72.329059,2010-10-04,2010,3,10,2007,2016
14734,Yantic River,41.5766,-72.1918,2010-10-04,2010,3,3,2000,2014
14379,Pawcatuck River,41.3978,-71.8422,2010-10-05,2010,3,6,2000,2014
14721,Shunock River,41.4101,-71.8452,2010-10-05,2010,3,7,2000,2014
14706,Whitford Brook,41.3928,-71.9604,2010-10-05,2010,3,16,2000,2018
14360,Norwalk River,41.2675,-73.4414,2010-10-07,2010,3.5,10,1997,2020
15370,Saugatuck River,41.1927,-73.3617,2010-10-07,2010,4.75,3,2007,2013
14366,Norwalk River,41.246,-73.4341,2010-10-07,2010,4,6,2006,2020
15364,West Branch Saugatuck River,41.1718,-73.3643,2010-10-07,2010,4,4,2007,2013
16143,Little River,41.2931,-73.3678,2010-10-07,2010,3,8,2007,2014
16346,Norwalk River,41.1703,-73.4172,2010-10-07,2010,4,1,2010,2010
14444,Saugatuck River,41.2945,-73.3948,2010-10-07,2010,3,23,1991,2018
14727,Latimer Brook,41.4107,-72.2217,2010-10-08,2010,3.5,4,2000,2016
14723,Fenger Brook,41.3219,-72.1054,2010-10-08,2010,5,1,2010,2010
16295,Latimer Brook,41.3695,-72.2002,2010-10-08,2010,3,4,2010,2014
16063,Marshepaug River,41.7794,-73.2663,2010-10-12,2010,4,2,2007,2010
14732,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,2010-10-12,2010,4,3,2000,2014
16139,Brown Brook,41.9267,-73.2799,2010-10-12,2010,2,13,2007,2019
14576,Sawmill Brook,41.6008,-72.7141,2010-10-18,2010,4,4,2006,2012
16930,Oil Mill Brook,41.375558,-72.190655,2010-10-20,2010,2.016129032,4,2010,2014
14147,Broad Brook,41.9147,-72.549,2010-11-03,2010,4.5,7,1993,2014
14446,Scantic River,41.8941,-72.5723,2010-11-03,2010,4,4,1995,2010
15221,Scantic River,41.982,-72.5407,2010-11-03,2010,3,3,2008,2012
14720,Green Fall River,41.4568,-71.8169,2011-10-11,2011,2,20,2000,2019
16112,Hemlock Valley Brook,41.4283,-72.4226,2011-10-11,2011,2,7,2007,2015
15796,PENDLETON HILL BROOK,41.4748,-71.8342,2011-10-11,2011,2,11,2007,2019
15315,Burnham Brook,41.4603,-72.3343,2011-10-11,2011,2,7,2007,2016
14441,Salmon River,41.5742,-72.4294,2011-10-12,2011,2.723404255,24,1991,2018
14470,Tankerhoosen River,41.8272,-72.464,2011-10-12,2011,3.078431373,14,1994,2019
14469,Tankerhoosen River,41.8201,-72.5033,2011-10-12,2011,4,6,1998,2014
16307,Long Hill Brook,41.5408,-72.653,2011-10-12,2011,5,3,2011,2014
16110,Mott Hill Brook,41.6615,-72.5365,2011-10-12,2011,3,9,2007,2018
16119,Day Pond Brook,41.5623,-72.4338,2011-10-12,2011,2,9,2007,2018
15312,Beaver Brook,41.409952,-72.329059,2011-10-12,2011,3,10,2007,2016
16323,Coginchaug River,41.5394,-72.6858,2011-10-12,2011,4,2,2008,2011
14221,Hammonasset River,41.3278,-72.6116,2011-10-13,2011,2.5,7,1997,2016
15901,Pond Meadow Brook,41.3777,-72.5946,2011-10-13,2011,3.210526316,3,2011,2016
16131,Chatfield Hollow Brook,41.3314,-72.595,2011-10-13,2011,4,7,2007,2016
14605,Eightmile River,41.5908,-72.9009,2011-10-17,2011,3.5,13,1999,2018
16325,Willow Brook,41.5425,-72.7707,2011-10-17,2011,5,2,2009,2011
14366,Norwalk River,41.246,-73.4341,2011-10-17,2011,4,6,2006,2020
14473,Ten Mile River,41.5267,-72.9331,2011-10-17,2011,4,4,1997,2013
14226,Harbor Brook,41.5314,-72.8218,2011-10-17,2011,5,8,1989,2016
16078,South Mountain Brook,41.6621,-72.947,2011-10-17,2011,3,1,2011,2011
15013,Mill River,41.4259,-72.9056,2011-10-18,2011,4.5,8,2004,2016
15087,Muddy River,41.3668,-72.8543,2011-10-18,2011,4.588957055,5,2006,2014
14490,West River,41.3399,-72.7154,2011-10-18,2011,4.383838384,5,1997,2013
16261,Aspetuck River,41.2771,-73.3275,2011-10-18,2011,3.306306306,3,2011,2016
16143,Little River,41.2931,-73.3678,2011-10-18,2011,3,8,2007,2014
14444,Saugatuck River,41.2945,-73.3948,2011-10-18,2011,3,23,1991,2018
16326,Wharton Brook  tributary to,41.4309,-72.8196,2011-10-18,2011,5,1,2011,2011
15999,Silver Brook,41.2665,-73.0049,2011-10-18,2011,5,3,2006,2013
15364,West Branch Saugatuck River,41.1718,-73.3643,2011-10-18,2011,4,4,2007,2013
14445,Saugatuck River,41.1693,-73.367,2011-10-18,2011,4,5,2006,2016
15426,Bladens River (Bladdens River),41.3872,-73.0191,2011-10-20,2011,3.851851852,2,2002,2011
16337,Beaver Brook,41.3351,-73.0766,2011-10-20,2011,5,1,2011,2011
14129,Beacon Hill Brook,41.4684,-73.0501,2011-10-20,2011,4,4,2006,2016
17640,Kent Falls Brook,41.76292,-73.399134,2011-10-21,2011,3.359447005,1,2011,2011
15529,Macedonia Brook,41.7298,-73.4884,2011-10-21,2011,3.653061224,3,2006,2016
14247,Hollenbeck River,41.9431,-73.3058,2011-10-21,2011,3.778846154,6,1996,2016
16139,Brown Brook,41.9267,-73.2799,2011-10-21,2011,2,13,2007,2019
15044,Kent Falls Brook,41.7769,-73.4192,2011-10-21,2011,2,1,2011,2011
15244,Cobble Brook,41.7217,-73.4572,2011-10-21,2011,3,1,2011,2011
15510,Cobble Brook,41.7454,-73.4542,2011-10-21,2011,3,1,2011,2011
16124,Flat Brook,41.938249,-73.321123,2011-10-21,2011,2,9,2007,2018
15024,Wood Creek,41.6387,-73.2362,2011-10-24,2011,2.5,2,2004,2011
15239,East Branch Byram River,41.0995,-73.6832,2011-10-24,2011,4.5,4,2011,2016
14361,Norwalk River,41.1359,-73.426,2011-10-24,2011,5,9,1997,2020
16002,Pemberwick Brook,41.0274,-73.661,2011-10-24,2011,5,2,2006,2011
17321,East Spring Brook,41.6121,-73.1761,2011-10-24,2011,3,1,2011,2011
15530,Weekeepeemee River,41.5575,-73.2155,2011-10-24,2011,3,9,2006,2018
14355,Nonewaug River,41.5575,-73.2122,2011-10-24,2011,4,4,1996,2016
16431,Sprain Brook,41.5696,-73.2259,2011-10-24,2011,3,2,2011,2016
14358,Noroton River,41.0898,-73.5152,2011-10-24,2011,5,5,2000,2016
16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,2011-10-24,2011,3,8,2011,2018
15357,Sasco Brook,41.1457,-73.3012,2011-10-25,2011,4.520179372,5,2006,2016
14195,Farmill River,41.2591,-73.0979,2011-10-25,2011,4.41025641,6,1996,2016
14414,Quinnipiac River,41.4501,-72.8407,2011-10-25,2011,5,14,1991,2018
14394,Pequonnock River,41.2343,-73.1838,2011-10-25,2011,5,6,1997,2016
16141,Pequonnock River,41.2534,-73.2059,2011-10-25,2011,5,5,2007,2016
14316,Naugatuck River,41.6159,-73.0579,2011-10-26,2011,4.5,15,1991,2019
14341,Naugatuck River,41.7891,-73.1145,2011-10-26,2011,4.855721393,7,1991,2016
14179,East Branch Naugatuck River,41.797345,-73.115842,2011-10-26,2011,4.904109589,5,1996,2016
14319,Naugatuck River,41.7361,-73.1054,2011-10-26,2011,4.91509434,8,2004,2019
14488,West Aspetuck River,41.604889,-73.428789,2011-10-26,2011,3,4,1996,2016
14450,Shepaug River,41.5489,-73.3308,2011-10-26,2011,3,26,1991,2018
15035,Spruce Brook,41.7472,-73.115,2011-10-26,2011,2,3,2006,2016
16332,East Aspetuck River,41.6546,-73.3785,2011-10-26,2011,5,1,2011,2011
14482,West Branch Naugatuck River,41.8181,-73.1441,2011-10-26,2011,4,7,1991,2016
14404,Pomperaug River,41.4717,-73.256,2011-10-26,2011,4,8,1996,2016
14183,East Aspetuck River,41.5979,-73.4152,2011-10-26,2011,4,5,1996,2016
14413,Quinnipiac River,41.528244,-72.856272,2011-10-27,2011,5,14,1991,2018
16128,Stonehouse Brook,41.7812,-72.1509,2011-10-27,2011,3,9,2007,2015
14687,Blackberry River,42.023955,-73.327636,2011-11-07,2011,4.717948718,4,2008,2016
14172,Deep Brook,41.4131,-73.2823,2011-11-07,2011,4.25,4,2006,2016
15581,Pond Brook,41.4597,-73.3275,2011-11-07,2011,3.1352657,2,2011,2016
14813,Blackberry River,42.0065,-73.2343,2011-11-07,2011,3.009852217,2,2011,2016
14280,Little River,41.4058,-73.0926,2011-11-07,2011,4,4,1996,2016
14409,Pootatuck River,41.4162,-73.2824,2011-11-07,2011,4,6,1997,2016
16718,HALFWAY RIVER,41.3886,-73.1936,2011-11-07,2011,3,1,2011,2011
14686,Blackberry River,42.0096,-73.2806,2011-11-07,2011,5,4,2004,2016
15994,Eightmile Brook,41.3842,-73.1642,2011-11-07,2011,4,4,2011,2016
14741,Titicus River,41.3287,-73.5218,2011-11-08,2011,3.542372881,5,2000,2016
16103,Guinea Brook,41.823994,-73.430092,2011-11-08,2011,2.628205128,1,2011,2011
15043,Furnace Brook,41.8212,-73.3713,2011-11-08,2011,4.120567376,3,2006,2016
14362,Ridgefield Brook,41.3158,-73.4792,2011-11-08,2011,4,4,1997,2013
14804,Mill Brook,41.8804,-73.331,2011-11-08,2011,3,3,2006,2015
15507,Guinea Brook,41.8144,-73.3769,2011-11-08,2011,4,1,2011,2011
16127,Jakes Brook,41.864151,-73.167442,2011-11-08,2011,2,9,2007,2018
14370,Norwalk River,41.1909,-73.4297,2011-11-08,2011,5,9,1997,2020
14360,Norwalk River,41.2675,-73.4414,2011-11-08,2011,4,10,1997,2020
14128,Bantam River,41.6884,-73.2668,2011-11-09,2011,3.5,4,1997,2016
14800,Steele Brook,41.6105,-73.1153,2011-11-09,2011,3.974358974,8,2004,2020
18123,Northfield Brook,41.6737,-73.0853,2011-11-09,2011,3,1,2011,2011
15253,West Branch Bantam River,41.758,-73.1861,2011-11-09,2011,4,1,2011,2011
15531,Leadmine Brook,41.7164,-73.0604,2011-11-09,2011,4,3,2006,2016
14456,Steele Brook,41.5805,-73.0703,2011-11-09,2011,5,12,1996,2020
14710,Shepaug River,41.683397,-73.298268,2011-11-09,2011,3,4,2000,2012
14317,Naugatuck River,41.4435,-73.0642,2011-11-09,2011,5,17,1991,2018
15005,Bantam River,41.7588,-73.1841,2011-11-09,2011,3,5,2004,2013
14284,Mad River,41.5439,-73.0384,2011-11-09,2011,5,8,1991,2013
16114,Rugg Brook,41.9328,-73.1214,2011-11-10,2011,2.5,7,2007,2016
15516,Valley Brook,42.0315,-72.9318,2011-11-10,2011,2.388888889,1,2011,2011
14442,Sandy Brook,41.974,-73.0406,2011-11-10,2011,2.37804878,25,1993,2018
16387,Hurricane Brook,42.033,-72.9207,2011-11-10,2011,3,3,2011,2014
16370,Bunnell Brook,41.7807,-72.963,2011-11-10,2011,3,10,2008,2018
14484,West Branch Salmon Brook,41.9372,-72.8215,2011-11-10,2011,2,7,1998,2017
15240,Hubbard Brook,42.0356,-72.9384,2011-11-10,2011,2,7,2011,2018
16748,HOP BROOK,41.5303,-73.1028,2011-11-14,2011,3.5,1,2011,2011
14209,Fulling Mill Brook,41.5021,-73.0471,2011-11-14,2011,3.5,4,2006,2016
17637,Hop Brook,41.560274,-73.116706,2011-11-14,2011,4.584070796,1,2011,2011
14880,Sages Ravine Brook,42.0495,-73.4301,2011-11-14,2011,2.6,3,2002,2016
15132,Hop Brook,41.5214,-73.0778,2011-11-14,2011,3.87732342,1,2011,2011
14520,Factory Brook,41.9751,-73.4212,2011-11-14,2011,4.912133891,4,1999,2016
14248,Hop Brook,41.4987,-73.0537,2011-11-14,2011,5,4,2006,2014
14792,Long Meadow Pond Brook,41.4864,-73.0556,2011-11-14,2011,5,4,2006,2014
14439,Salmon Creek (Salmon Kill),41.9337,-73.3908,2011-11-14,2011,4,4,1997,2016
15998,"Town Farm Brook (""Clatter Valley Brook"")",41.5477,-73.3889,2011-11-15,2011,3.61341853,1,2011,2011
15997,Town Farm Brook,41.5562,-73.3912,2011-11-15,2011,3.804979253,3,2006,2011
15577,Kettletown Brook,41.427,-73.206,2011-11-15,2011,3.883116883,1,2011,2011
14458,Still River,41.4389,-73.401,2011-11-15,2011,5,13,1991,2018
17708,Silver Brook,41.2722,-73.0008,2011-11-15,2011,5,1,2011,2011
17610,Silver Brook,41.280798,-72.999271,2011-11-15,2011,5,1,2011,2011
14489,West River,41.3303,-72.9663,2011-11-15,2011,5,3,1997,2011
15580,Town Farm Brook,41.5648,-73.3936,2011-11-15,2011,4,1,2011,2011
17707,West River,41.364,-72.9794,2011-11-15,2011,5,1,2011,2011
15886,HOUSATONIC RIVER,41.6475,-73.4838,2011-11-16,2011,3.5,2,2011,2016
17409,Saw Mill Brook,41.5757,-73.4995,2011-11-16,2011,3.765957447,1,2011,2011
14471,Tenmile River,41.6664,-73.5119,2011-11-16,2011,4,4,2006,2016
14305,Muddy Brook,42.0147,-72.0017,2011-11-16,2011,4,5,1999,2014
14740,Quaker Brook,41.512349,-73.52695,2011-11-16,2011,3,6,2000,2018
15102,Means Brook,41.3191,-73.1618,2011-11-21,2011,4,2,2011,2016
16938,South Branch Park River,41.7339,-72.7117,2011-11-21,2011,5,1,2011,2011
16971,PIPER BROOK,41.7122,-72.7369,2011-11-21,2011,5,1,2011,2011
17174,WASH BROOK,41.825,-72.7386,2011-11-21,2011,5,1,2011,2011
17728,Trout Brook,41.76588,-72.76033,2011-11-21,2011,5,1,2011,2011
14153,Coginchaug River,41.5547,-72.6737,2012-09-17,2012,4.623481781,5,1998,2014
14576,Sawmill Brook,41.6008,-72.7141,2012-09-17,2012,4.632478632,4,2006,2012
16331,Sumner Brook,41.4835,-72.6375,2012-09-17,2012,2.236842105,2,2008,2012
15413,Belcher Brook,41.605,-72.7577,2012-09-17,2012,4.898678414,4,2006,2015
16307,Long Hill Brook,41.5408,-72.653,2012-09-17,2012,5,3,2011,2014
14501,Willow Brook,41.6423,-72.7503,2012-09-17,2012,5,3,2000,2012
14288,Mattabesset River,41.6189,-72.7127,2012-09-17,2012,5,10,1992,2014
16336,Hatchery Brook,41.622,-72.7697,2012-09-17,2012,4,3,2008,2014
14551,Coginchaug River,41.4435,-72.6882,2012-09-17,2012,4,2,2008,2012
15406,Little Brook,41.6424,-72.7207,2012-09-17,2012,4,2,2008,2012
15333,Webster Brook,41.6405,-72.7421,2012-09-17,2012,5,3,2008,2014
15250,Mattabesset River,41.6383,-72.7333,2012-09-17,2012,5,2,2008,2012
16324,Dickinson Creek,41.5575,-72.442,2012-09-18,2012,2.333333333,2,2008,2012
16119,Day Pond Brook,41.5623,-72.4338,2012-09-18,2012,2.5,9,2007,2018
14260,Jeremy River,41.5799,-72.4028,2012-09-18,2012,3.79389313,3,1998,2012
14441,Salmon River,41.5742,-72.4294,2012-09-18,2012,4,24,1991,2018
15796,PENDLETON HILL BROOK,41.4748,-71.8342,2012-09-19,2012,2.5,11,2007,2019
16342,Blackledge River,41.6814,-72.463,2012-09-19,2012,3.594827586,2,2008,2012
14379,Pawcatuck River,41.3978,-71.8422,2012-09-19,2012,4.820754717,6,2000,2014
14721,Shunock River,41.4101,-71.8452,2012-09-19,2012,4,7,2000,2014
14400,Pocotopaug Creek,41.565,-72.5069,2012-09-19,2012,5,4,1994,2012
14720,Green Fall River,41.4568,-71.8169,2012-09-19,2012,3,20,2000,2019
14401,Pocotopaug Creek,41.5352,-72.5182,2012-09-19,2012,3,2,2008,2012
17568,Sherman Brook,41.576275,-72.287584,2012-09-19,2012,3,2,2012,2015
16121,Flat Brook,41.5544,-72.4523,2012-09-19,2012,2,3,2007,2014
14436,Salmon Brook,41.7191,-72.602,2012-09-20,2012,4.768656716,4,1998,2012
14433,Roaring Brook,41.665,-72.6045,2012-09-20,2012,4.888888889,3,1998,2012
16311,Reservoir Brook,41.6089,-72.5999,2012-09-20,2012,4.974358974,3,2008,2014
16535,BUCK BROOK,41.6228,-72.558,2012-09-20,2012,3,1,2012,2012
14396,Pine Brook,41.5079,-72.4952,2012-09-21,2012,3,3,1998,2012
16112,Hemlock Valley Brook,41.4283,-72.4226,2012-09-21,2012,2,7,2007,2015
16304,Quinebaug River,41.7809,-71.901,2012-09-24,2012,4.493150685,3,2009,2014
14841,FARMINGTON RIVER,41.8257,-72.9295,2012-09-24,2012,4.445378151,4,2002,2012
14451,Shetucket River,41.7002,-72.1823,2012-09-24,2012,4.659003831,7,1999,2018
14197,FARMINGTON RIVER,41.7508,-72.8717,2012-09-24,2012,4.964285714,8,1995,2018
14598,Quinebaug River,41.6022,-71.9868,2012-09-24,2012,5,5,1999,2014
15964,Thompson Brook,41.7681,-72.8497,2012-09-24,2012,5,3,2006,2012
15571,Cherry Brook,41.8365,-72.9295,2012-09-24,2012,4,3,2008,2014
16316,Jim Brook,41.8377,-72.8817,2012-09-24,2012,3,2,2008,2012
14206,French River,41.9548,-71.884,2012-09-25,2012,4.515283843,7,1995,2014
14305,Muddy Brook,42.0147,-72.0017,2012-09-25,2012,3.653386454,5,1999,2014
15151,Little River,41.912,-71.9163,2012-09-25,2012,3.765957447,3,2009,2014
14410,Quinebaug River,42.022,-71.9528,2012-09-25,2012,4.160377358,9,1995,2018
14207,French River,42.0248,-71.8843,2012-09-25,2012,4.871794872,4,2004,2014
14609,Quinebaug River,41.9081,-71.9096,2012-09-25,2012,5,4,1999,2014
14591,Mount Hope River,41.7971,-72.1716,2012-09-26,2012,3.390041494,6,1999,2014
15176,Natchaug River,41.7569,-72.1523,2012-09-26,2012,3.204081633,7,2007,2015
16128,Stonehouse Brook,41.7812,-72.1509,2012-09-26,2012,4,9,2007,2015
14444,Saugatuck River,41.2945,-73.3948,2012-10-01,2012,3.504424779,23,1991,2018
14706,Whitford Brook,41.3928,-71.9604,2012-10-01,2012,3.779141104,16,2000,2018
16930,Oil Mill Brook,41.375558,-72.190655,2012-10-01,2012,2.2,4,2010,2014
15854,Muddy River,41.4151,-72.8012,2012-10-01,2012,4,6,2006,2014
16143,Little River,41.2931,-73.3678,2012-10-01,2012,3,8,2007,2014
16734,Hempstead Brook,41.3722,-72.0456,2012-10-01,2012,4,2,2012,2014
15239,East Branch Byram River,41.0995,-73.6832,2012-10-01,2012,3,4,2011,2016
17530,Haleys Brook,41.38712,-71.97682,2012-10-01,2012,3,2,2012,2014
16295,Latimer Brook,41.3695,-72.2002,2012-10-01,2012,4,4,2010,2014
16066,Farmington River,41.914,-72.765,2012-10-02,2012,4.132780083,6,2007,2017
14450,Shepaug River,41.5489,-73.3308,2012-10-02,2012,3.94214876,26,1991,2018
15530,Weekeepeemee River,41.5575,-73.2155,2012-10-02,2012,4,9,2006,2018
